run_id,timestamp,service_name,status,vulnerabilities_detected,patches_applied,local_tests_passed,duration_seconds
run_000060,2026-01-01T01:00:00Z,Energy-Grid-Optimizer,READY_WITH_ALERTS,3,3,True,2.1207003478362063
run_000061,2026-01-01T01:01:00Z,Smart-Lighting-Controller,READY_FOR_PR,2,4,True,0.38371182543197424
run_000062,2026-01-01T01:02:00Z,Waste-Route-Planner,BLOCKED,2,1,False,1.4458059031684236
run_000063,2026-01-01T01:03:00Z,Municipal-Taxation-DB,READY_FOR_PR,2,1,True,0.19378476287609256
run_000064,2026-01-01T01:04:00Z,Smart-Water-Billing,READY_FOR_PR,4,1,True,0.2150549825988617
run_000065,2026-01-01T01:05:00Z,Municipal-Taxation-DB,REVIEW_NEEDED,1,1,True,0.7392904382689218
run_000066,2026-01-01T01:06:00Z,Waste-Route-Planner,READY_FOR_PR,5,0,False,0.26502552980838223
run_000067,2026-01-01T01:07:00Z,Smart-Lighting-Controller,READY_FOR_PR,3,2,True,0.9452840946841937
run_000068,2026-01-01T01:08:00Z,Smart-Lighting-Controller,READY_WITH_ALERTS,2,2,True,0.6748600731714449
run_000069,2026-01-01T01:09:00Z,Transit-Routing-API,READY_WITH_ALERTS,3,3,True,0.3399128698853438
run_000070,2026-01-01T01:10:00Z,Smart-Lighting-Controller,READY_FOR_PR,3,4,True,0.6708001096747588
run_000071,2026-01-01T01:11:00Z,Energy-Grid-Optimizer,READY_FOR_PR,2,3,True,0.20532656381292969
run_000072,2026-01-01T01:12:00Z,Smart-Lighting-Controller,READY_FOR_PR,3,0,True,0.47881926437170796
run_000073,2026-01-01T01:13:00Z,Waste-Route-Planner,READY_WITH_ALERTS,5,2,True,1.2590742314726246
run_000074,2026-01-01T01:14:00Z,Transit-Routing-API,READY_WITH_ALERTS,2,2,True,0.14343322013336401
run_000075,2026-01-01T01:15:00Z,Waste-Route-Planner,READY_WITH_ALERTS,7,2,True,0.22504589788513468
run_000076,2026-01-01T01:16:00Z,Waste-Route-Planner,READY_WITH_ALERTS,2,4,True,0.4345125844218145
run_000077,2026-01-01T01:17:00Z,Citizen-Feedback-Portal,READY_FOR_PR,1,0,True,0.31404149168101964
run_000078,2026-01-01T01:18:00Z,Transit-Routing-API,READY_FOR_PR,2,0,True,0.8150061184170393
run_000079,2026-01-01T01:19:00Z,Waste-Route-Planner,READY_FOR_PR,3,4,True,0.46436618282289266
run_000080,2026-01-01T01:20:00Z,Citizen-Feedback-Portal,READY_FOR_PR,2,4,True,0.2146109574138835
run_000081,2026-01-01T01:21:00Z,Citizen-Feedback-Portal,READY_WITH_ALERTS,2,3,True,0.23731888912010188
run_000082,2026-01-01T01:22:00Z,Transit-Routing-API,READY_WITH_ALERTS,4,1,True,0.24523977891540835
run_000083,2026-01-01T01:23:00Z,Municipal-Taxation-DB,READY_FOR_PR,2,0,True,0.3639601866591141
run_000084,2026-01-01T01:24:00Z,Energy-Grid-Optimizer,REVIEW_NEEDED,4,4,True,0.47894881019597935
run_000085,2026-01-01T01:25:00Z,Smart-Lighting-Controller,READY_FOR_PR,5,3,True,0.5799666810420081
run_000086,2026-01-01T01:26:00Z,Energy-Grid-Optimizer,READY_FOR_PR,2,0,True,1.0244972005449204
run_000087,2026-01-01T01:27:00Z,Smart-Lighting-Controller,READY_FOR_PR,4,2,True,0.12914959040374555
run_000088,2026-01-01T01:28:00Z,Waste-Route-Planner,READY_WITH_ALERTS,1,4,True,0.4877566960064057
run_000089,2026-01-01T01:29:00Z,Smart-Water-Billing,READY_FOR_PR,4,4,True,0.20673289069540035
run_000090,2026-01-01T01:30:00Z,Transit-Routing-API,REVIEW_NEEDED,1,4,False,0.2608407473545862
run_000091,2026-01-01T01:31:00Z,Energy-Grid-Optimizer,READY_FOR_PR,0,1,True,0.6190596137448884
run_000092,2026-01-01T01:32:00Z,Energy-Grid-Optimizer,REVIEW_NEEDED,4,2,True,0.37342405544656876
run_000093,2026-01-01T01:33:00Z,Waste-Route-Planner,READY_FOR_PR,2,4,True,1.252852265597691
run_000094,2026-01-01T01:34:00Z,Municipal-Taxation-DB,READY_WITH_ALERTS,2,3,True,0.2390788476128921
run_000095,2026-01-01T01:35:00Z,Citizen-Feedback-Portal,REVIEW_NEEDED,3,0,True,0.5868429395558287
run_000096,2026-01-01T01:36:00Z,Waste-Route-Planner,READY_FOR_PR,3,1,True,0.1568918599684312
run_000097,2026-01-01T01:37:00Z,Public-Health-Logger,READY_FOR_PR,2,3,True,0.5410283744744118
run_000098,2026-01-01T01:38:00Z,Citizen-Feedback-Portal,READY_FOR_PR,2,3,True,0.46295318306827715
run_000099,2026-01-01T01:39:00Z,Transit-Routing-API,BLOCKED,3,2,True,0.15766760162609555
run_000100,2026-01-01T01:40:00Z,Citizen-Feedback-Portal,READY_WITH_ALERTS,2,1,True,0.16769604146808276
run_000101,2026-01-01T01:41:00Z,Municipal-Taxation-DB,READY_WITH_ALERTS,1,3,True,1.400243565237739
run_000102,2026-01-01T01:42:00Z,Citizen-Feedback-Portal,READY_WITH_ALERTS,1,4,True,0.10915551535251121
run_000103,2026-01-01T01:43:00Z,Transit-Routing-API,READY_FOR_PR,0,4,True,0.1299304649368068
run_000104,2026-01-01T01:44:00Z,Municipal-Taxation-DB,READY_FOR_PR,0,1,True,0.6569770078428405
run_000105,2026-01-01T01:45:00Z,Energy-Grid-Optimizer,READY_FOR_PR,3,3,True,0.3899286033164028
run_000106,2026-01-01T01:46:00Z,Energy-Grid-Optimizer,READY_FOR_PR,3,3,True,1.3312006687570765
run_000107,2026-01-01T01:47:00Z,Smart-Lighting-Controller,REVIEW_NEEDED,3,2,True,0.3555642110427296
run_000108,2026-01-01T01:48:00Z,Citizen-Feedback-Portal,READY_WITH_ALERTS,2,4,True,0.5716817406675884
run_000109,2026-01-01T01:49:00Z,Energy-Grid-Optimizer,BLOCKED,0,0,True,0.2470101203877227
run_000110,2026-01-01T01:50:00Z,Transit-Routing-API,READY_FOR_PR,2,0,True,0.18692690426591013
run_000111,2026-01-01T01:51:00Z,Emergency-Dispatch-Service,READY_FOR_PR,1,0,True,0.7939544699659372
run_000112,2026-01-01T01:52:00Z,Emergency-Dispatch-Service,REVIEW_NEEDED,3,4,True,1.0060658465377073
run_000113,2026-01-01T01:53:00Z,Municipal-Taxation-DB,READY_FOR_PR,2,3,False,1.7330587936539712
run_000114,2026-01-01T01:54:00Z,Energy-Grid-Optimizer,READY_FOR_PR,2,4,True,0.7492026172995031
run_000115,2026-01-01T01:55:00Z,Energy-Grid-Optimizer,READY_FOR_PR,3,2,True,0.3338961557213614
run_000116,2026-01-01T01:56:00Z,Emergency-Dispatch-Service,READY_FOR_PR,3,0,True,0.17189039138149792
run_000117,2026-01-01T01:57:00Z,Energy-Grid-Optimizer,BLOCKED,5,4,True,1.4340732500503757
run_000118,2026-01-01T01:58:00Z,Citizen-Feedback-Portal,READY_FOR_PR,1,0,True,0.45386651469517136
run_000119,2026-01-01T01:59:00Z,Public-Health-Logger,REVIEW_NEEDED,1,1,True,1.2772872424952593
run_000120,2026-01-01T02:00:00Z,Smart-Water-Billing,REVIEW_NEEDED,1,1,False,0.1778051797771077
run_000121,2026-01-01T02:01:00Z,Smart-Lighting-Controller,READY_FOR_PR,3,1,True,0.7522754211026113
run_000122,2026-01-01T02:02:00Z,Municipal-Taxation-DB,READY_WITH_ALERTS,1,3,True,0.884091726430572
run_000123,2026-01-01T02:03:00Z,Public-Health-Logger,READY_FOR_PR,2,0,True,0.14318582938087657
run_000124,2026-01-01T02:04:00Z,Emergency-Dispatch-Service,READY_FOR_PR,2,0,True,0.15640475970045578
run_000125,2026-01-01T02:05:00Z,Energy-Grid-Optimizer,REVIEW_NEEDED,1,4,True,0.15432591745033183
run_000126,2026-01-01T02:06:00Z,Smart-Lighting-Controller,READY_FOR_PR,1,3,True,0.1524203487281099
run_000127,2026-01-01T02:07:00Z,Energy-Grid-Optimizer,READY_FOR_PR,3,1,True,0.5384264616802046
run_000128,2026-01-01T02:08:00Z,Transit-Routing-API,READY_FOR_PR,3,1,True,0.1574210212013824
run_000129,2026-01-01T02:09:00Z,Transit-Routing-API,READY_FOR_PR,4,4,True,0.6653518369438759
run_000130,2026-01-01T02:10:00Z,Smart-Lighting-Controller,READY_FOR_PR,2,0,True,1.5695850461240048
run_000131,2026-01-01T02:11:00Z,Smart-Lighting-Controller,READY_FOR_PR,1,2,True,0.23399468345174546
run_000132,2026-01-01T02:12:00Z,Emergency-Dispatch-Service,READY_FOR_PR,3,1,True,0.35863532713063484
run_000133,2026-01-01T02:13:00Z,Smart-Lighting-Controller,REVIEW_NEEDED,1,1,True,0.6232542695801451
run_000134,2026-01-01T02:14:00Z,Citizen-Feedback-Portal,READY_FOR_PR,4,3,True,0.2671154106510156
run_000135,2026-01-01T02:15:00Z,Energy-Grid-Optimizer,READY_FOR_PR,3,3,True,0.7217658461465266
run_000136,2026-01-01T02:16:00Z,Public-Health-Logger,READY_FOR_PR,2,2,True,0.28368879847244455
run_000137,2026-01-01T02:17:00Z,Waste-Route-Planner,READY_WITH_ALERTS,1,0,True,1.3250708511759255
run_000138,2026-01-01T02:18:00Z,Smart-Lighting-Controller,READY_WITH_ALERTS,2,3,True,0.6703787019668351
run_000139,2026-01-01T02:19:00Z,Municipal-Taxation-DB,BLOCKED,0,3,True,1.2872208169405952
run_000140,2026-01-01T02:20:00Z,Transit-Routing-API,READY_WITH_ALERTS,3,1,True,0.8818129965829603
run_000141,2026-01-01T02:21:00Z,Citizen-Feedback-Portal,READY_FOR_PR,3,2,True,0.8997909445251052
run_000142,2026-01-01T02:22:00Z,Waste-Route-Planner,READY_FOR_PR,5,2,True,0.2845066666214464
run_000143,2026-01-01T02:23:00Z,Public-Health-Logger,READY_WITH_ALERTS,4,3,True,0.40665626178694714
run_000144,2026-01-01T02:24:00Z,Waste-Route-Planner,READY_WITH_ALERTS,0,3,True,0.363691467135832
run_000145,2026-01-01T02:25:00Z,Smart-Lighting-Controller,READY_FOR_PR,2,1,True,1.7939132923245409
run_000146,2026-01-01T02:26:00Z,Emergency-Dispatch-Service,READY_WITH_ALERTS,2,1,True,0.6925453157932941
run_000147,2026-01-01T02:27:00Z,Transit-Routing-API,REVIEW_NEEDED,3,1,True,1.6220649425836895
run_000148,2026-01-01T02:28:00Z,Transit-Routing-API,READY_WITH_ALERTS,1,0,True,0.31460303898291964
run_000149,2026-01-01T02:29:00Z,Emergency-Dispatch-Service,READY_WITH_ALERTS,4,4,True,0.11037220878575643
run_000150,2026-01-01T02:30:00Z,Energy-Grid-Optimizer,READY_WITH_ALERTS,0,1,True,0.974015969857793
run_000151,2026-01-01T02:31:00Z,Smart-Water-Billing,READY_FOR_PR,4,0,True,0.32993967112779277
run_000152,2026-01-01T02:32:00Z,Citizen-Feedback-Portal,READY_FOR_PR,4,0,False,0.15389629077374276
run_000153,2026-01-01T02:33:00Z,Transit-Routing-API,READY_FOR_PR,3,3,True,1.190119113092514
run_000154,2026-01-01T02:34:00Z,Municipal-Taxation-DB,READY_FOR_PR,1,3,True,0.12768240571551248
run_000155,2026-01-01T02:35:00Z,Transit-Routing-API,REVIEW_NEEDED,2,1,True,0.16379933280626524
run_000156,2026-01-01T02:36:00Z,Waste-Route-Planner,READY_FOR_PR,2,3,True,0.3179550789288401
run_000157,2026-01-01T02:37:00Z,Transit-Routing-API,READY_WITH_ALERTS,7,3,True,1.2295553745354575
run_000158,2026-01-01T02:38:00Z,Transit-Routing-API,READY_WITH_ALERTS,3,4,True,1.8722651275145277
run_000159,2026-01-01T02:39:00Z,Smart-Water-Billing,READY_WITH_ALERTS,2,3,True,0.7269361211710511
run_000160,2026-01-01T02:40:00Z,Smart-Water-Billing,READY_WITH_ALERTS,3,2,True,0.1657606122220931
run_000161,2026-01-01T02:41:00Z,Public-Health-Logger,READY_FOR_PR,1,4,True,0.22282785113237508
run_000162,2026-01-01T02:42:00Z,Energy-Grid-Optimizer,READY_FOR_PR,4,0,True,0.25430375589067267
run_000163,2026-01-01T02:43:00Z,Municipal-Taxation-DB,REVIEW_NEEDED,3,1,True,0.2819443735389181
run_000164,2026-01-01T02:44:00Z,Transit-Routing-API,READY_FOR_PR,3,0,True,0.5227144196785993
run_000165,2026-01-01T02:45:00Z,Transit-Routing-API,READY_FOR_PR,4,3,True,0.6375329459971136
run_000166,2026-01-01T02:46:00Z,Citizen-Feedback-Portal,READY_FOR_PR,5,0,True,0.38740385657030196
run_000167,2026-01-01T02:47:00Z,Smart-Water-Billing,READY_FOR_PR,3,4,True,0.2264878563615661
run_000168,2026-01-01T02:48:00Z,Municipal-Taxation-DB,READY_FOR_PR,3,2,True,0.12778831996881224
run_000169,2026-01-01T02:49:00Z,Public-Health-Logger,BLOCKED,2,1,True,0.4539160035469001
run_000170,2026-01-01T02:50:00Z,Energy-Grid-Optimizer,READY_WITH_ALERTS,3,3,True,1.3619652670087294
run_000171,2026-01-01T02:51:00Z,Emergency-Dispatch-Service,REVIEW_NEEDED,1,1,True,0.8165301806128417
run_000172,2026-01-01T02:52:00Z,Energy-Grid-Optimizer,READY_FOR_PR,1,3,True,0.6160837360136632
run_000173,2026-01-01T02:53:00Z,Waste-Route-Planner,READY_FOR_PR,1,1,True,0.1761567244597153
run_000174,2026-01-01T02:54:00Z,Transit-Routing-API,READY_WITH_ALERTS,1,0,True,0.8448740677508247
run_000175,2026-01-01T02:55:00Z,Public-Health-Logger,REVIEW_NEEDED,0,4,True,0.1716710177401869
run_000176,2026-01-01T02:56:00Z,Waste-Route-Planner,READY_WITH_ALERTS,3,4,True,0.3830309566930046
run_000177,2026-01-01T02:57:00Z,Municipal-Taxation-DB,REVIEW_NEEDED,4,3,True,0.800311813053307
run_000178,2026-01-01T02:58:00Z,Emergency-Dispatch-Service,BLOCKED,2,2,True,1.1195063582626554
run_000179,2026-01-01T02:59:00Z,Smart-Water-Billing,READY_FOR_PR,3,4,True,0.6764245229527918
run_000180,2026-01-01T03:00:00Z,Public-Health-Logger,READY_FOR_PR,2,0,True,0.23390233198148433
run_000181,2026-01-01T03:01:00Z,Public-Health-Logger,READY_WITH_ALERTS,0,3,True,0.14013786522621383
run_000182,2026-01-01T03:02:00Z,Transit-Routing-API,BLOCKED,3,3,True,1.5346135332310544
run_000183,2026-01-01T03:03:00Z,Smart-Lighting-Controller,READY_FOR_PR,1,1,False,0.5829340345442817
run_000184,2026-01-01T03:04:00Z,Public-Health-Logger,READY_WITH_ALERTS,2,4,True,0.3915153294818393
run_000185,2026-01-01T03:05:00Z,Citizen-Feedback-Portal,READY_WITH_ALERTS,1,3,True,0.23088712726141924
run_000186,2026-01-01T03:06:00Z,Emergency-Dispatch-Service,READY_FOR_PR,4,0,True,0.16735869428964312
run_000187,2026-01-01T03:07:00Z,Emergency-Dispatch-Service,READY_WITH_ALERTS,4,4,True,0.24010412296165554
run_000188,2026-01-01T03:08:00Z,Citizen-Feedback-Portal,READY_FOR_PR,4,3,True,0.8151252822928317
run_000189,2026-01-01T03:09:00Z,Citizen-Feedback-Portal,REVIEW_NEEDED,2,0,False,0.11390829550899843
run_000190,2026-01-01T03:10:00Z,Citizen-Feedback-Portal,READY_WITH_ALERTS,2,0,True,0.9886912478260943
run_000191,2026-01-01T03:11:00Z,Emergency-Dispatch-Service,REVIEW_NEEDED,1,2,True,0.19465881097466803
run_000192,2026-01-01T03:12:00Z,Energy-Grid-Optimizer,READY_FOR_PR,1,3,True,1.0954575252348309
run_000193,2026-01-01T03:13:00Z,Emergency-Dispatch-Service,READY_FOR_PR,3,3,False,0.19081685658756964
run_000194,2026-01-01T03:14:00Z,Smart-Lighting-Controller,REVIEW_NEEDED,4,3,True,0.3117627188114773
run_000195,2026-01-01T03:15:00Z,Transit-Routing-API,READY_FOR_PR,4,1,True,0.18277849198331564
run_000196,2026-01-01T03:16:00Z,Waste-Route-Planner,READY_FOR_PR,2,0,True,0.4001365344092819
run_000197,2026-01-01T03:17:00Z,Energy-Grid-Optimizer,READY_FOR_PR,2,0,True,0.26401698009838503
run_000198,2026-01-01T03:18:00Z,Smart-Water-Billing,READY_WITH_ALERTS,2,1,True,1.2490441481260999
run_000199,2026-01-01T03:19:00Z,Waste-Route-Planner,READY_FOR_PR,0,0,True,0.7514010929480945
run_000200,2026-01-01T03:20:00Z,Transit-Routing-API,READY_WITH_ALERTS,5,2,True,0.387015485596933
run_000201,2026-01-01T03:21:00Z,Smart-Lighting-Controller,READY_WITH_ALERTS,3,1,True,0.37393988663215527
run_000202,2026-01-01T03:22:00Z,Smart-Lighting-Controller,READY_WITH_ALERTS,1,4,True,0.11544696632235461
run_000203,2026-01-01T03:23:00Z,Smart-Water-Billing,REVIEW_NEEDED,4,3,False,0.13931926206980058
run_000204,2026-01-01T03:24:00Z,Energy-Grid-Optimizer,READY_FOR_PR,0,4,True,0.6488155842227462
run_000205,2026-01-01T03:25:00Z,Citizen-Feedback-Portal,READY_FOR_PR,3,4,True,1.3511801845735436
run_000206,2026-01-01T03:26:00Z,Energy-Grid-Optimizer,READY_FOR_PR,2,4,True,1.4164348212558369
run_000207,2026-01-01T03:27:00Z,Smart-Lighting-Controller,REVIEW_NEEDED,1,0,True,0.27920700630195916
run_000208,2026-01-01T03:28:00Z,Emergency-Dispatch-Service,REVIEW_NEEDED,2,2,True,1.6870038055386916
run_000209,2026-01-01T03:29:00Z,Transit-Routing-API,READY_FOR_PR,6,4,True,0.4202789290632932
run_000210,2026-01-01T03:30:00Z,Smart-Water-Billing,READY_FOR_PR,4,4,True,0.9418673151332887
run_000211,2026-01-01T03:31:00Z,Transit-Routing-API,READY_FOR_PR,1,4,True,0.5381728280379441
run_000212,2026-01-01T03:32:00Z,Municipal-Taxation-DB,REVIEW_NEEDED,2,2,True,0.7075863093673018
run_000213,2026-01-01T03:33:00Z,Municipal-Taxation-DB,READY_WITH_ALERTS,4,4,True,0.3999178274989086
run_000214,2026-01-01T03:34:00Z,Energy-Grid-Optimizer,REVIEW_NEEDED,3,0,True,0.6719272834801323
run_000215,2026-01-01T03:35:00Z,Smart-Lighting-Controller,READY_FOR_PR,1,4,True,0.15984757565766577
run_000216,2026-01-01T03:36:00Z,Smart-Lighting-Controller,READY_FOR_PR,5,4,True,0.1031617987712525
run_000217,2026-01-01T03:37:00Z,Citizen-Feedback-Portal,READY_WITH_ALERTS,2,1,True,0.4074328636788743
run_000218,2026-01-01T03:38:00Z,Citizen-Feedback-Portal,REVIEW_NEEDED,1,0,True,1.9787893215885566
run_000219,2026-01-01T03:39:00Z,Citizen-Feedback-Portal,READY_FOR_PR,2,1,True,0.47406414378045325
run_000220,2026-01-01T03:40:00Z,Emergency-Dispatch-Service,READY_FOR_PR,1,2,True,0.11089109798251202
run_000221,2026-01-01T03:41:00Z,Waste-Route-Planner,REVIEW_NEEDED,0,4,True,0.2568860747452956
run_000222,2026-01-01T03:42:00Z,Public-Health-Logger,READY_FOR_PR,2,1,True,0.1715497662037234
run_000223,2026-01-01T03:43:00Z,Waste-Route-Planner,READY_FOR_PR,1,3,True,0.23257852195649698
run_000224,2026-01-01T03:44:00Z,Transit-Routing-API,READY_FOR_PR,4,2,False,0.43055081624592495
run_000225,2026-01-01T03:45:00Z,Waste-Route-Planner,READY_FOR_PR,2,0,True,0.37236715084732774
run_000226,2026-01-01T03:46:00Z,Emergency-Dispatch-Service,READY_FOR_PR,4,1,True,0.13957888186854311
run_000227,2026-01-01T03:47:00Z,Transit-Routing-API,READY_WITH_ALERTS,7,4,True,0.31148597320627636
run_000228,2026-01-01T03:48:00Z,Waste-Route-Planner,READY_FOR_PR,4,0,True,0.5912738875517257
run_000229,2026-01-01T03:49:00Z,Emergency-Dispatch-Service,READY_FOR_PR,0,3,True,0.4173819159453167
run_000230,2026-01-01T03:50:00Z,Public-Health-Logger,READY_WITH_ALERTS,3,3,True,0.39943584277891797
run_000231,2026-01-01T03:51:00Z,Waste-Route-Planner,BLOCKED,2,2,False,0.19255181945788552
run_000232,2026-01-01T03:52:00Z,Emergency-Dispatch-Service,READY_WITH_ALERTS,5,2,True,0.9872509031704719
run_000233,2026-01-01T03:53:00Z,Citizen-Feedback-Portal,REVIEW_NEEDED,4,1,True,0.6098470583758195
run_000234,2026-01-01T03:54:00Z,Smart-Lighting-Controller,REVIEW_NEEDED,2,3,True,0.4059622933358762
run_000235,2026-01-01T03:55:00Z,Citizen-Feedback-Portal,REVIEW_NEEDED,2,1,True,1.1960585400992343
run_000236,2026-01-01T03:56:00Z,Smart-Lighting-Controller,BLOCKED,2,1,True,0.23387812878927072
run_000237,2026-01-01T03:57:00Z,Smart-Water-Billing,READY_WITH_ALERTS,1,4,True,0.2433958823536626
